BEEMS SZ BAY 20080402_0184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056682,0.167107,0.36583,0.553937,0.781752,1.020537,1.268594,1.511684,1.748428,1.961197,2.148384,2.298615,2.407828,2.473165,2.495074,2.476322,2.422743,2.340389,2.240861,2.132672,2.026426,1.932481,1.858538,1.814191,1.804441,1.834676,1.908576,2.026763,2.188002,2.390132,2.621153,2.87641,3.129409,3.368182,3.561909,3.6893,3.728424,3.667414,3.500446,3.242529,2.903546,2.519795,2.109444,1.70537,1.329546,0.996689,0.724348,0.507233,0.350056,0.238317,0.164938,0.117171,0.086749,0.066069,0.051596,0.039485,0.032631,0.015816,0.0,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080402_0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010194,0.145751,0.278231,0.478399,0.639996,0.82362,1.000594,1.172439,1.331908,1.479388,1.605643,1.711035,1.790157,1.841975,1.866083,1.864412,1.839648,1.797247,1.742095,1.683374,1.628363,1.585847,1.563996,1.570211,1.609452,1.686477,1.79908,1.94734,2.123398,2.319645,2.528121,2.734089,2.933413,3.109169,3.259712,3.37409,3.449851,3.483147,3.47264,3.41686,3.318153,3.173463,2.988779,2.761907,2.499984,2.210981,1.903421,1.597593,1.297134,1.025759,0.782369,0.579343,0.415725,0.290336,0.202107,0.137027,0.093002,0.025828,0.0,0.0,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080402_0186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006532,0.09514,0.210621,0.388541,0.531494,0.696512,0.857481,1.015892,1.16505,1.305354,1.428011,1.533367,1.615923,1.674098,1.706629,1.714044,1.698076,1.662682,1.611875,1.553781,1.495236,1.44501,1.412055,1.405062,1.431672,1.499181,1.609123,1.765066,1.962359,2.19539,2.457419,2.731406,3.0125,3.276104,3.518241,3.719873,3.874827,3.975038,4.016186,3.995802,3.913547,3.764531,3.552048,3.270934,2.927879,2.533785,2.10213,1.66619,1.238937,0.855295,0.535664,0.280714,0.073265,0.016429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080402_0187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060888,0.15282,0.303551,0.425587,0.568574,0.710001,0.85109,0.985609,1.11374,1.227337,1.326719,1.406865,1.466415,1.50439,1.521276,1.519039,1.500779,1.470399,1.43418,1.397394,1.365973,1.345217,1.33916,1.350155,1.379045,1.423214,1.480069,1.543927,1.610326,1.676387,1.740001,1.806729,1.882022,1.980678,2.115423,2.303677,2.557087,2.876103,3.260257,3.673751,4.091217,4.447435,4.696012,4.778828,4.66527,4.344685,3.847312,3.203367,2.511607,1.800213,1.165563,0.681665,0.110973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080402_0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006576,0.095125,0.200207,0.359476,0.484469,0.626224,0.760917,0.889665,1.007381,1.114715,1.205565,1.280823,1.337071,1.374105,1.392301,1.393437,1.379428,1.353476,1.318044,1.277461,1.23419,1.191223,1.151261,1.115847,1.088258,1.070498,1.067169,1.083588,1.127397,1.207656,1.336156,1.520686,1.777842,2.103231,2.507828,2.973402,3.487418,4.018977,4.525542,4.971458,5.295656,5.465186,5.44089,5.20818,4.774347,4.173564,3.450074,2.684544,1.920031,1.242898,0.674498,0.246093,0.007946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080402_0189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005222,0.077499,0.194825,0.377792,0.524219,0.693842,0.85892,1.02063,1.172002,1.313464,1.436474,1.541832,1.624564,1.683892,1.719725,1.733692,1.728513,1.708045,1.676513,1.64006,1.603171,1.570474,1.545569,1.530334,1.525872,1.53181,1.547126,1.571282,1.604281,1.648384,1.708739,1.791105,1.908121,2.064869,2.274747,2.536762,2.851213,3.205222,3.573753,3.933212,4.233975,4.444651,4.519892,4.434778,4.176603,3.759111,3.208317,2.585818,1.930082,1.311815,0.779732,0.344391,0.013064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080402_0190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046416,0.151231,0.338424,0.513345,0.725483,0.949185,1.185024,1.421503,1.659185,1.881739,2.088483,2.267834,2.414646,2.523801,2.59133,2.618203,2.605586,2.558126,2.484288,2.391963,2.290999,2.191939,2.102785,2.033933,1.989203,1.974403,1.990626,2.037771,2.113829,2.216826,2.340519,2.484362,2.637157,2.797046,2.950483,3.088207,3.196117,3.260008,3.266859,3.20552,3.065944,2.850393,2.55855,2.206999,1.81768,1.415456,1.037922,0.696658,0.438345,0.217951,0.100079,0.009635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080402_0191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060532,0.15358,0.304719,0.424838,0.565237,0.703775,0.842755,0.977229,1.108571,1.229468,1.341108,1.438736,1.52107,1.586738,1.634119,1.664121,1.676,1.671203,1.651035,1.616864,1.57037,1.513986,1.449094,1.380997,1.312011,1.251125,1.205505,1.18785,1.211197,1.291189,1.439969,1.675201,1.992934,2.400734,2.874668,3.394285,3.920633,4.405432,4.809917,5.077564,5.182026,5.097974,4.821681,4.371349,3.784864,3.10513,2.404685,1.718301,1.115964,0.616327,0.237268,0.008074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080402_0192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113795,0.293886,0.389773,0.526781,0.65784,0.788973,0.91733,1.0431,1.160066,1.269631,1.367516,1.452884,1.524927,1.582436,1.627182,1.658334,1.678455,1.688509,1.690415,1.685443,1.674809,1.658938,1.63861,1.613199,1.58396,1.551246,1.518444,1.490708,1.476235,1.486606,1.537602,1.642915,1.820864,2.078727,2.422915,2.845133,3.319986,3.822951,4.290618,4.68332,4.932303,4.998905,4.850953,4.492162,3.944433,3.274128,2.530016,1.797861,1.151428,0.60371,0.125876,0.023166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080402_0193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067601,0.167068,0.327747,0.4539,0.600371,0.743276,0.884717,1.019544,1.148931,1.265584,1.370622,1.459441,1.530956,1.584241,1.618846,1.636374,1.637829,1.625818,1.603439,1.573195,1.537471,1.498258,1.455618,1.410684,1.361149,1.308178,1.250523,1.191727,1.137717,1.098758,1.090681,1.134216,1.249186,1.4597,1.776509,2.207619,2.741719,3.345237,3.985928,4.583225,5.089046,5.419758,5.531558,5.387852,4.994607,4.378155,3.61552,2.764231,1.921454,1.180872,0.551617,0.021726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080402_0194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008609,0.123425,0.241694,0.419072,0.558613,0.71605,0.865542,1.008657,1.139953,1.260248,1.362594,1.447835,1.512,1.55467,1.576045,1.578124,1.563477,1.536312,1.500356,1.461421,1.423154,1.389051,1.361128,1.338972,1.321256,1.303988,1.28377,1.25617,1.219881,1.177135,1.13486,1.107088,1.113434,1.177079,1.324558,1.574633,1.942976,2.428145,3.005802,3.651069,4.286854,4.86512,5.293256,5.518348,5.48759,5.193143,4.651212,3.931521,3.092234,2.235789,1.460688,0.787402,0.188488,0.039508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080402_0195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006207,0.091718,0.22435,0.43067,0.595797,0.786743,0.972094,1.152839,1.320868,1.476259,1.60925,1.720378,1.804034,1.859323,1.886199,1.886943,1.864239,1.823085,1.767563,1.705053,1.640151,1.578139,1.523313,1.477426,1.442842,1.41837,1.404225,1.398988,1.403029,1.418422,1.450285,1.505534,1.597264,1.733461,1.929272,2.187057,2.509777,2.886865,3.293993,3.708413,4.076898,4.36706,4.52606,4.525089,4.343054,3.987396,3.478275,2.873994,2.215794,1.563726,1.008578,0.521754,0.021884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080402_0196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005989,0.087866,0.204817,0.385464,0.529237,0.694433,0.853511,1.007222,1.148694,1.277989,1.387074,1.47648,1.541747,1.582433,1.598973,1.594027,1.570258,1.53253,1.484546,1.432644,1.380377,1.331497,1.288494,1.25142,1.220817,1.194586,1.172876,1.155332,1.14537,1.149332,1.17782,1.243866,1.367228,1.55907,1.838574,2.205265,2.658523,3.178939,3.729667,4.27787,4.753594,5.117934,5.308987,5.297498,5.065051,4.625758,4.007913,3.280512,2.485302,1.714407,1.005016,0.401213,0.013957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080402_0197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067888,0.178501,0.391184,0.613486,0.888745,1.187013,1.504683,1.822514,2.138336,2.426953,2.683954,2.891711,3.042577,3.13054,3.154382,3.116724,3.025459,2.887756,2.719859,2.532656,2.340271,2.156607,1.99024,1.855355,1.755183,1.69962,1.690932,1.732367,1.823517,1.963056,2.14112,2.351975,2.570689,2.783568,2.96041,3.080592,3.125257,3.086422,2.963501,2.7727,2.524723,2.246361,1.947512,1.64562,1.349673,1.065915,0.805838,0.562468,0.367981,0.172731,0.057635,0.005237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080402_0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005448,0.195453,0.468478,0.751955,1.060447,1.374702,1.689871,2.003088,2.298684,2.580225,2.829539,3.047821,3.224213,3.355575,3.43913,3.47419,3.462524,3.407904,3.314,3.190081,3.042059,2.878545,2.709028,2.538644,2.379672,2.232933,2.109065,2.008087,1.934173,1.887123,1.866034,1.868538,1.890918,1.926644,1.96934,2.008574,2.034286,2.035888,2.005436,1.936619,1.831714,1.691942,1.530356,1.352998,1.171831,0.993946,0.822986,0.665978,0.51997,0.389843,0.27853,0.183114,0.100844,0.031013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080402_0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005756,0.200266,0.458141,0.720771,1.008864,1.299113,1.588726,1.874927,2.143466,2.397786,2.621485,2.815686,2.970835,3.084478,3.154693,3.181831,3.168417,3.11912,3.038583,2.936579,2.819975,2.697788,2.579179,2.469871,2.378973,2.3075,2.260084,2.234427,2.228003,2.235402,2.250403,2.265531,2.274224,2.27035,2.249194,2.208023,2.145483,2.06276,1.963866,1.851009,1.732708,1.608645,1.48509,1.358506,1.228625,1.093403,0.951414,0.807662,0.661059,0.523196,0.392772,0.279512,0.188552,0.099046,0.048242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080403_0167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01991,0.069536,0.086352,0.105144,0.119937,0.128888,0.132826,0.131771,0.126581,0.11839,0.109012,0.101243,0.098586,0.103781,0.118778,0.145414,0.182323,0.227046,0.273629,0.313768,0.338005,0.330345,0.292951,0.209395,0.020678,0.0,0.0,0.0,0.0,0.0,0.023505,0.309365,0.905743,1.914163,3.35428,5.135818,7.121104,8.973117,10.444093,11.215803,11.151707,10.242171,8.672307,6.703717,4.704042,2.901191,1.542804,0.629116,0.151666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080403_0200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008037,0.114354,0.209374,0.350773,0.462804,0.58742,0.703925,0.813106,0.910681,0.997208,1.067825,1.123189,1.160781,1.180812,1.18407,1.17275,1.148478,1.114625,1.07287,1.027128,0.979149,0.931421,0.886256,0.844813,0.810355,0.784274,0.770676,0.772911,0.795628,0.843054,0.919938,1.02726,1.169654,1.339459,1.537404,1.750376,1.971042,2.188094,2.390825,2.577064,2.739752,2.887793,3.021839,3.152852,3.284747,3.419707,3.555536,3.679906,3.780143,3.831216,3.813605,3.708053,3.502431,3.196295,2.807588,2.351605,1.877707,1.406956,0.988395,0.635505,0.367835,0.190019,0.071379,0.029274
BEEMS SZ BAY 20080403_0202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007848,0.11325,0.233354,0.417037,0.564694,0.732825,0.894059,1.04931,1.19188,1.322073,1.431906,1.521849,1.58738,1.627947,1.643611,1.636252,1.607531,1.56141,1.500056,1.429204,1.351901,1.272737,1.196533,1.126508,1.069302,1.027933,1.009006,1.0167,1.055443,1.127481,1.234177,1.370362,1.5341,1.708811,1.887225,2.04915,2.182061,2.273773,2.319019,2.32081,2.291535,2.250137,2.221339,2.227866,2.288678,2.410693,2.59058,2.805333,3.029898,3.215577,3.330154,3.337575,3.219881,2.975293,2.62544,2.192432,1.73145,1.270832,0.859774,0.520869,0.276427,0.091875,0.029857,0.0
BEEMS SZ BAY 20080403_0204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167437,0.332092,0.497019,0.684267,0.866559,1.043973,1.212957,1.364368,1.50024,1.611968,1.700446,1.761485,1.795158,1.802486,1.786638,1.749921,1.69732,1.631343,1.558128,1.480591,1.403013,1.329562,1.262571,1.207574,1.166643,1.145497,1.147716,1.177741,1.238344,1.331808,1.454728,1.606544,1.772719,1.946761,2.108899,2.245613,2.342646,2.391729,2.392271,2.352937,2.28896,2.223662,2.17845,2.174617,2.223322,2.326555,2.47013,2.634351,2.779364,2.875435,2.888381,2.797634,2.59678,2.300485,1.92548,1.5195,1.109751,0.738272,0.433955,0.221102,0.024098,0.0,0.0
BEEMS SZ BAY 20080403_0207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164363,0.330177,0.496286,0.682635,0.862891,1.036642,1.200513,1.345973,1.47537,1.580881,1.66364,1.719965,1.750246,1.755758,1.739626,1.703964,1.653289,1.589522,1.518011,1.441116,1.362844,1.28766,1.218958,1.164358,1.128929,1.121785,1.150834,1.223765,1.345368,1.518651,1.73567,1.992734,2.26222,2.530208,2.762277,2.935214,3.026468,3.025292,2.931554,2.765053,2.548757,2.32527,2.126144,1.987027,1.925931,1.947148,2.03685,2.169565,2.301553,2.398382,2.423866,2.357247,2.193067,1.945476,1.630671,1.29019,0.947522,0.636108,0.381495,0.203978,0.023039,0.0,0.0
BEEMS SZ BAY 20080403_0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00928,0.131892,0.238983,0.397818,0.523207,0.661875,0.790509,0.910037,1.016065,1.109564,1.185706,1.245544,1.28662,1.309384,1.314812,1.304957,1.281137,1.246165,1.201007,1.149079,1.09194,1.032772,0.975739,0.925065,0.888949,0.874707,0.892496,0.952762,1.064166,1.232137,1.459712,1.736167,2.056843,2.388017,2.713923,2.994532,3.204098,3.317489,3.323045,3.221087,3.033969,2.787583,2.530242,2.298231,2.133809,2.060367,2.086499,2.200102,2.375837,2.563901,2.724896,2.812935,2.799679,2.672725,2.441967,2.122589,1.757981,1.371959,1.010778,0.690962,0.434638,0.254596,0.115894,0.058576
BEEMS SZ BAY 20080403_0209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007896,0.255216,0.513534,0.76238,1.045705,1.31822,1.580145,1.825462,2.04067,2.228753,2.377902,2.489458,2.558243,2.585327,2.573514,2.529275,2.456601,2.364437,2.256653,2.143154,2.028447,1.91926,1.821935,1.74051,1.68283,1.652788,1.657155,1.700674,1.786454,1.91467,2.083651,2.281838,2.502475,2.719404,2.919146,3.073121,3.162581,3.170318,3.089538,2.918822,2.676419,2.374595,2.048963,1.718264,1.412206,1.148268,0.935944,0.78241,0.677924,0.615353,0.578139,0.553337,0.527448,0.492144,0.443805,0.381336,0.311103,0.235755,0.168597,0.106182,0.059667,0.013977,0.0,0.0
BEEMS SZ BAY 20080403_0210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005689,0.198936,0.459051,0.727352,1.02333,1.322876,1.621782,1.916351,2.191456,2.450494,2.676947,2.872122,3.026435,3.137552,3.203747,3.225646,3.20562,3.14855,3.058747,2.946069,2.817028,2.680615,2.54627,2.419989,2.312619,2.226617,2.16989,2.143301,2.148169,2.182025,2.240952,2.316274,2.400426,2.47819,2.538708,2.565848,2.547385,2.47368,2.342482,2.152848,1.9206,1.652304,1.374442,1.09768,0.842328,0.61985,0.437009,0.300931,0.206156,0.150782,0.124323,0.118496,0.123152,0.130713,0.135526,0.134476,0.127201,0.11442,0.099224,0.082025,0.070434,0.015861,0.0,0.0
BEEMS SZ BAY 20080403_0211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006142,0.091518,0.231152,0.46682,0.683169,0.941253,1.207386,1.480882,1.747441,2.006547,2.239612,2.445131,2.610625,2.731136,2.802289,2.822665,2.793463,2.719787,2.606202,2.465247,2.306101,2.141941,1.987202,1.853465,1.757541,1.708364,1.718158,1.794342,1.940313,2.153953,2.42926,2.743335,3.079907,3.39308,3.657009,3.826955,3.876375,3.787029,3.561502,3.210393,2.778606,2.292812,1.811981,1.361179,0.97521,0.666696,0.437167,0.284435,0.190267,0.142202,0.123152,0.121466,0.126495,0.130839,0.129183,0.11958,0.103637,0.079268,0.061616,0.039517,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080403_0212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007837,0.116373,0.28712,0.57714,0.847492,1.171312,1.506686,1.851548,2.186682,2.510462,2.79885,3.049346,3.24613,3.383105,3.455439,3.463312,3.409574,3.303484,3.15287,2.976156,2.786379,2.600602,2.435558,2.30317,2.218064,2.185059,2.208869,2.287522,2.412295,2.569346,2.741251,2.901478,3.029493,3.097863,3.091078,2.997153,2.814775,2.553253,2.234389,1.876655,1.519942,1.177596,0.880856,0.632506,0.439378,0.294612,0.192733,0.123186,0.069538,0.024483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080403_0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068204,0.184319,0.391721,0.585386,0.817891,1.059033,1.307283,1.548717,1.782118,1.990243,2.171506,2.314851,2.416436,2.473642,2.487497,2.461338,2.402346,2.317834,2.221565,2.124477,2.03993,1.980801,1.958473,1.982953,2.062667,2.198786,2.393874,2.638781,2.921148,3.224596,3.518465,3.782714,3.978691,4.087538,4.084649,3.960883,3.71736,3.372358,2.943752,2.480057,2.001487,1.55704,1.159658,0.83069,0.572975,0.382239,0.253237,0.169344,0.120647,0.093432,0.079381,0.071033,0.064085,0.057066,0.047963,0.038056,0.031657,0.015125,0.0,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080403_0214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154148,0.352321,0.563727,0.797088,1.034387,1.270921,1.502747,1.716907,1.915003,2.083657,2.223312,2.32657,2.391931,2.418887,2.410038,2.36813,2.299864,2.210081,2.109613,2.005757,1.908193,1.826375,1.767635,1.740473,1.749473,1.797597,1.886164,2.011393,2.16747,2.347223,2.535544,2.724852,2.893784,3.034245,3.128805,3.168821,3.147028,3.063019,2.917864,2.72537,2.491104,2.237002,1.970905,1.709945,1.464762,1.242412,1.053284,0.893215,0.766439,0.663241,0.579906,0.507277,0.439564,0.373566,0.305517,0.238321,0.177805,0.11343,0.075893,0.0,0.0,0.0,0.0
BEEMS SZ BAY 20080403_0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005103,0.176464,0.40009,0.629873,0.884665,1.140772,1.394076,1.640059,1.864916,2.070422,2.242725,2.382392,2.482196,2.541307,2.560325,2.543669,2.495624,2.42499,2.33861,2.249415,2.166682,2.10154,2.063774,2.061282,2.098966,2.180276,2.300513,2.456275,2.634737,2.8228,3.006128,3.164553,3.286442,3.353888,3.359448,3.296033,3.162664,2.963618,2.711303,2.414534,2.100947,1.778447,1.475387,1.197358,0.95797,0.760582,0.604845,0.491161,0.410214,0.35729,0.32168,0.296145,0.272488,0.24623,0.213881,0.17575,0.136713,0.086396,0.043363,0.0,0.0,0.0,0.0,0.0
